시간,유저코드,카테고리,제품코드,가격,행동
2022-06-01 22:58:10,u561226372,자동차,p10047500,195.03,V
2022-06-01 22:58:11,u554128138,패션,p45601503,30.63,V
2022-06-01 22:58:14,u547139252,컴퓨터,p13074460,1158.31,V
2022-06-01 22:58:18,u555529562,식품,p10045650,164.93,V
2022-06-01 22:58:20,u513351370,식품,p10042490,724.34,V
2022-06-01 22:58:24,u565786756,식품,p15700074,220.06,V
2022-06-01 22:58:27,u542498551,식품,p27024960,766.3,V
2022-06-01 22:58:28,u559405738,패션,p27500001,31.9,V
2022-06-01 22:58:29,u552236422,컴퓨터,p26404601,197.43,V
2022-06-01 22:58:31,u515911018,자동차,p28718287,77.22,V
2022-06-01 22:58:31,u513346578,컴퓨터,p14701532,154.42,V
2022-06-01 22:58:31,u513589850,컴퓨터,p18021030,128.7,V
2022-06-01 22:58:34,u514874858,컴퓨터,p58012200,112.74,V
2022-06-01 22:58:36,u557121175,식품,p21401437,178.9,V
2022-06-01 22:58:41,u562363403,식품,p38009660,28.01,V
2022-06-01 22:58:42,u524347765,패션,p13070690,488.82,V
2022-06-01 22:58:49,u535862523,자동차,p63019910,38.59,V
2022-06-01 22:58:53,u523986881,패션,p15700059,565.52,V
2022-06-01 22:58:55,u512449210,식품,p10048560,128.18,V
2022-06-01 22:58:56,u557668257,식품,p22700120,43.76,V
2022-06-01 22:58:58,u525075657,식품,p58002680,39.9,V
2022-06-01 22:59:10,u566571979,식품,p10048840,228.4,V
2022-06-01 22:59:12,u562363403,식품,p38009660,28.01,V
2022-06-01 22:59:18,u516932829,컴퓨터,p10050730,1133.09,V
2022-06-01 22:59:19,u513538109,패션,p50700056,222.66,V
2022-06-01 22:59:31,u523272235,컴퓨터,p28401479,27.03,V
2022-06-01 22:59:34,u560574996,식품,p43200111,17.22,V
2022-06-01 22:59:37,u520330974,식품,p10048560,128.18,V
2022-06-01 22:59:47,u512443284,식품,p66010310,49.42,V
2022-06-01 22:59:54,u522430728,패션,p10051240,1576.44,V
2022-06-01 23:00:01,u512686201,컴퓨터,p10050730,1133.09,V
2022-06-01 23:00:01,u546852746,식품,p15100148,378.36,V
2022-06-01 23:00:05,u545634079,자동차,p10052350,437.51,V
2022-06-01 23:00:17,u560348482,패션,p10044620,91.61,V
2022-06-01 23:00:30,u538139300,패션,p12711412,118.66,V
2022-06-01 23:00:31,u566030080,식품,p94000580,469.51,V
2022-06-01 23:00:36,u526605433,패션,p17200953,1029.22,V
2022-06-01 23:00:37,u564910799,자동차,p17300713,107.52,V
2022-06-01 23:00:42,u542585097,식품,p37002780,69.47,V
2022-06-01 23:00:52,u538139300,식품,p12708848,128.7,V
2022-06-01 23:00:54,u513346578,식품,p14700312,317.61,V
2022-06-01 23:00:54,u561817477,식품,p10800025,54.0,V
2022-06-01 23:01:03,u514606759,자동차,p10052430,437.57,V
2022-06-01 23:01:07,u521589339,식품,p19200062,159.59,V
2022-06-01 23:01:10,u557668257,식품,p22700865,51.04,V
2022-06-01 23:01:21,u512786243,식품,p10034750,769.46,V
2022-06-01 23:01:23,u525075657,컴퓨터,p58004500,48.62,V
2022-06-01 23:01:27,u553603006,식품,p12707153,32.69,V
2022-06-01 23:01:28,u516646702,패션,p16600087,123.56,V
2022-06-01 23:01:29,u547139252,패션,p15004400,174.73,V
2022-06-01 23:01:37,u565407141,식품,p51007190,151.58,V
2022-06-01 23:01:37,u541523152,식품,p10045050,553.17,V
2022-06-01 23:01:43,u566575242,식품,p12709941,87.26,V
2022-06-01 23:01:45,u566495028,식품,p32004090,257.33,V
2022-06-01 23:01:46,u514687667,패션,p10052600,694.97,V
2022-06-01 23:01:47,u513942010,식품,p30900023,81.86,V
2022-06-01 23:01:49,u557791376,패션,p47005540,373.16,V
2022-06-01 23:01:50,u512449210,패션,p26500314,256.89,V
2022-06-01 23:01:59,u514606759,식품,p10051560,321.76,V
2022-06-01 23:02:03,u512786243,컴퓨터,p10039340,344.9,V
2022-06-01 23:02:09,u513029436,자동차,p13071480,1132.33,V
2022-06-01 23:02:10,u516495137,식품,p88011090,45.02,V
2022-06-01 23:02:11,u514827122,패션,p17800238,95.99,V
2022-06-01 23:02:20,u566576438,패션,p16600209,114.55,V
2022-06-01 23:02:21,u566567851,패션,p18700030,360.37,V
2022-06-01 23:02:27,u557791376,패션,p47004100,391.23,V
2022-06-01 23:02:34,u516646702,식품,p16600093,177.35,V
2022-06-01 23:02:39,u566576114,컴퓨터,p10050730,1133.09,V
2022-06-01 23:02:45,u553603006,자동차,p12720549,38.35,V
2022-06-01 23:02:45,u515351682,식품,p17014720,373.51,V
2022-06-01 23:02:46,u521518911,식품,p26020030,403.11,V
2022-06-01 23:02:51,u515351682,식품,p17014720,373.51,V
2022-06-01 23:02:56,u547139252,식품,p15002590,141.32,V
2022-06-01 23:02:57,u542826157,자동차,p13070740,751.27,V
2022-06-01 23:02:57,u520330974,식품,p10042490,724.34,V
2022-06-01 23:03:00,u515351682,식품,p17014680,329.4,V
2022-06-01 23:03:06,u525303604,자동차,p17600846,23.17,V
2022-06-01 23:03:15,u559843969,식품,p15901903,4.09,V
2022-06-01 23:03:15,u523986881,식품,p25600258,97.79,V
2022-06-01 23:03:18,u560348482,식품,p10050110,900.64,V
2022-06-01 23:03:24,u534432300,패션,p10050620,177.26,V
2022-06-01 23:03:26,u559843969,식품,p15901903,4.09,V
2022-06-01 23:03:27,u512729753,패션,p97002320,21.3,V
2022-06-01 23:03:34,u516646702,식품,p16600093,177.35,V
2022-06-01 23:03:37,u561817477,식품,p10800182,61.1,V
2022-06-01 23:03:41,u556509045,식품,p12720186,50.97,V
2022-06-01 23:03:43,u536393407,식품,p31501173,16.35,V
2022-06-01 23:03:43,u513589850,패션,p18018160,182.31,V
2022-06-01 23:03:43,u566030080,컴퓨터,p50001880,960.1,V
2022-06-01 23:03:44,u518836200,컴퓨터,p29005770,154.42,V
2022-06-01 23:03:47,u512575736,식품,p45500010,17.99,V
2022-06-01 23:03:49,u566574768,자동차,p13201002,176.04,V
2022-06-01 23:03:55,u564595331,식품,p31002670,34.72,V
2022-06-01 23:03:59,u561817477,식품,p10800182,61.1,V
2022-06-01 23:04:03,u513589850,식품,p18020380,189.36,V
2022-06-01 23:04:07,u566030080,패션,p50008080,550.92,V
2022-06-01 23:04:19,u513029436,컴퓨터,p13050050,1016.5,V
2022-06-01 23:04:22,u559843969,식품,p15901908,6.02,V
2022-06-01 23:04:26,u522504608,자동차,p12015040,154.16,V
2022-06-01 23:04:30,u516281336,자동차,p13067630,1106.82,V
2022-06-01 23:04:37,u514606759,식품,p10051590,212.09,V
2022-06-01 23:04:38,u560348482,패션,p10044620,91.61,V
2022-06-01 23:04:38,u540833399,컴퓨터,p10042590,785.03,V
2022-06-01 23:04:40,u553177475,패션,p10051570,269.74,V
2022-06-01 23:04:43,u566576114,자동차,p10038640,231.67,V
2022-06-01 23:04:45,u530188395,패션,p58012230,42.47,V
2022-06-01 23:04:50,u532867018,패션,p17301049,216.22,V
2022-06-01 23:04:51,u515351682,패션,p17014200,244.36,V
2022-06-01 23:05:01,u512363884,식품,p13068310,743.47,V
2022-06-01 23:05:02,u514209157,패션,p33900001,1586.14,V
2022-06-01 23:05:13,u540833399,컴퓨터,p10042480,1003.62,V
2022-06-01 23:05:16,u522430728,패션,p27013330,952.38,V
2022-06-01 23:05:16,u513942010,식품,p67005670,218.54,V
2022-06-01 23:05:37,u512729753,패션,p30900644,6.36,V
2022-06-01 23:05:42,u521518911,패션,p36015370,386.08,V
2022-06-01 23:05:48,u513096593,식품,p17009980,293.18,V
2022-06-01 23:05:51,u563178626,식품,p12200545,174.78,V
2022-06-01 23:05:57,u566002430,식품,p26021710,117.39,V
2022-06-01 23:05:59,u513749460,식품,p10051050,1348.32,V
2022-06-01 23:06:00,u512958820,식품,p57012470,77.2,V
2022-06-01 23:06:09,u561817477,식품,p87002890,23.14,V
2022-06-01 23:06:09,u512794545,패션,p11700107,1209.81,V
2022-06-01 23:06:14,u566574768,식품,p13200026,100.36,V
2022-06-01 23:06:17,u512363884,식품,p13070760,669.23,V
2022-06-01 23:06:20,u565786756,자동차,p14701981,94.44,V
2022-06-01 23:06:21,u561609482,컴퓨터,p26404601,197.43,V
2022-06-01 23:06:24,u555535246,컴퓨터,p10052010,640.79,V
2022-06-01 23:06:27,u514589646,식품,p48042950,22.76,V
2022-06-01 23:06:28,u531919161,패션,p36011240,308.86,V
2022-06-01 23:06:41,u565786756,자동차,p14701981,94.44,V
2022-06-01 23:06:41,u531919161,패션,p36011240,308.86,V
2022-06-01 23:06:44,u514606759,식품,p10050210,385.83,V
2022-06-01 23:06:45,u514985422,자동차,p65008900,121.19,V
2022-06-01 23:06:50,u514606759,식품,p10050210,385.83,V
2022-06-01 23:07:01,u514606759,패션,p10020980,370.64,V
2022-06-01 23:07:03,u563392347,자동차,p18016230,372.98,V
2022-06-01 23:07:08,u565340257,식품,p13300267,99.85,V
2022-06-01 23:07:08,u564595331,패션,p31001520,43.22,V
2022-06-01 23:07:12,u521518911,식품,p18015920,514.21,V
2022-06-01 23:07:16,u520885045,컴퓨터,p18300962,14.95,V
2022-06-01 23:07:26,u533569868,컴퓨터,p27022770,465.68,V
2022-06-01 23:07:35,u566578741,컴퓨터,p10042350,1177.61,V
2022-06-01 23:07:37,u515224883,자동차,p18300214,18.25,V
2022-06-01 23:07:41,u513693098,컴퓨터,p28102773,121.62,V
2022-06-01 23:07:47,u512427417,패션,p11400268,20.34,V
2022-06-01 23:07:52,u513635845,자동차,p15100008,488.79,V
2022-06-01 23:08:00,u512427417,컴퓨터,p11400446,13.99,V
2022-06-01 23:08:05,u557880508,패션,p15901335,55.79,V
2022-06-01 23:08:06,u533569868,컴퓨터,p27022770,465.68,V
2022-06-01 23:08:14,u514700115,식품,p10045740,563.7,V
2022-06-01 23:08:15,u551665594,식품,p10021000,370.64,V
2022-06-01 23:08:28,u536393407,패션,p23301563,20.85,V
2022-06-01 23:08:30,u545383799,식품,p10047810,254.65,V
2022-06-01 23:08:42,u566576438,식품,p16600223,94.98,V
2022-06-01 23:08:46,u513693098,식품,p28102002,144.55,V
2022-06-01 23:08:46,u533569868,컴퓨터,p27020500,488.79,V
2022-06-01 23:08:49,u521807138,패션,p37000940,98.79,V
2022-06-01 23:08:50,u514376055,식품,p15600052,1451.77,V
2022-06-01 23:08:54,u564965634,식품,p28715828,62.81,V
2022-06-01 23:09:01,u565478896,패션,p12400000,65.04,V
2022-06-01 23:09:02,u515446656,식품,p10048500,694.46,V
2022-06-01 23:09:06,u547477571,식품,p10042290,1124.48,V
2022-06-01 23:09:07,u521103595,컴퓨터,p12718242,56.89,V
2022-06-01 23:09:11,u514528996,식품,p28712207,49.16,V
2022-06-01 23:09:14,u521518911,자동차,p18017050,878.44,V
2022-06-01 23:09:16,u522430728,식품,p27017630,924.47,V
2022-06-01 23:09:20,u566578806,패션,p12718803,32.95,V
2022-06-01 23:09:30,u518692140,패션,p10052300,875.16,V
2022-06-01 23:09:34,u518025877,패션,p10052300,875.16,V
2022-06-01 23:09:35,u513325117,식품,p48042950,22.76,V
2022-06-01 23:09:40,u521103595,컴퓨터,p12718242,56.89,V
2022-06-01 23:09:42,u565478896,식품,p12400252,60.49,V
2022-06-01 23:09:42,u529800186,식품,p13071870,888.03,V
2022-06-01 23:09:43,u512729753,패션,p13074290,483.67,V
2022-06-01 23:09:47,u557880508,자동차,p15900652,51.99,V
2022-06-01 23:09:48,u523272235,패션,p41003770,283.12,V
2022-06-01 23:10:01,u531919161,식품,p36014030,181.19,V
2022-06-01 23:10:08,u514562442,컴퓨터,p28004240,231.64,V
2022-06-01 23:10:08,u522430728,컴퓨터,p27015400,1286.78,V
2022-06-01 23:10:16,u518025877,식품,p10051150,941.53,V
2022-06-01 23:10:18,u512385425,패션,p14701074,385.85,V
2022-06-01 23:10:19,u516297635,패션,p21411591,39.9,V
2022-06-01 23:10:38,u520878829,식품,p10026290,358.31,V
2022-06-01 23:10:43,u538394222,식품,p26204001,117.63,V
2022-06-01 23:10:48,u566575584,식품,p26403512,346.47,V
2022-06-01 23:10:53,u512427417,패션,p11400268,20.34,V
2022-06-01 23:11:07,u512749051,자동차,p10025240,531.26,V
2022-06-01 23:11:12,u514672532,컴퓨터,p20100131,17.99,V
2022-06-01 23:11:13,u525495018,패션,p26000070,10.4,V
2022-06-01 23:11:27,u542585097,컴퓨터,p37005660,360.34,V
2022-06-01 23:11:32,u512623349,식품,p19700103,8.07,V
2022-06-01 23:11:45,u566578053,식품,p14701015,57.66,V
2022-06-01 23:11:47,u533569868,자동차,p27006090,304.78,V
2022-06-01 23:11:47,u555014470,식품,p18016900,369.45,V
2022-06-01 23:11:50,u566578741,식품,p48040560,160.06,V
2022-06-01 23:11:54,u553686379,식품,p10025440,458.25,V
2022-06-01 23:11:56,u563392347,패션,p10050160,550.59,V
2022-06-01 23:12:02,u515330865,자동차,p10052350,437.51,V
2022-06-01 23:12:08,u529026227,패션,p10502506,86.75,V
2022-06-01 23:12:09,u547358368,식품,p48042950,22.76,V
2022-06-01 23:12:13,u512385425,컴퓨터,p14700790,267.45,V
2022-06-01 23:12:28,u560793757,식품,p10049650,900.87,V
2022-06-01 23:12:40,u515376848,식품,p26204619,805.78,V
2022-06-01 23:12:41,u538394222,식품,p26203972,104.51,V
2022-06-01 23:12:44,u512623349,컴퓨터,p16200451,9.18,V
2022-06-01 23:12:54,u528284048,식품,p10047850,265.82,V
2022-06-01 23:12:56,u516683486,패션,p48041370,89.78,V
2022-06-01 23:13:02,u543323260,자동차,p51008160,29.09,V
2022-06-01 23:13:06,u525303604,컴퓨터,p38100123,14.67,V
2022-06-01 23:13:10,u519171205,식품,p30001370,1857.18,V
2022-06-01 23:13:19,u514672532,패션,p90025530,42.47,V
2022-06-01 23:13:30,u515330865,식품,p10051150,941.53,V
2022-06-01 23:13:43,u512642008,식품,p24010570,144.15,V
2022-06-01 23:13:49,u512416549,식품,p13201166,188.16,V
2022-06-01 23:13:52,u526844078,식품,p10048360,229.9,V
2022-06-01 23:13:53,u515872723,식품,p12600092,105.12,V
2022-06-01 23:13:53,u522430728,식품,p32003700,97.79,V
2022-06-01 23:13:54,u513643804,패션,p15901606,4.35,V
2022-06-01 23:13:57,u538801593,패션,p14701857,100.62,V
2022-06-01 23:14:04,u514814348,식품,p10025320,532.57,V
2022-06-01 23:14:05,u514376055,식품,p14700531,236.53,V
2022-06-01 23:14:10,u512427417,자동차,p48020360,180.13,V
2022-06-01 23:14:15,u512385425,식품,p38900019,100.39,V
2022-06-01 23:14:15,u547358368,식품,p48042950,22.76,V
2022-06-01 23:14:21,u521455391,식품,p16700206,108.09,V
2022-06-01 23:14:23,u512387569,식품,p10051740,643.23,V
2022-06-01 23:14:33,u565340257,패션,p12201719,141.55,V
2022-06-01 23:14:38,u523272235,패션,p12100456,259.72,V
2022-06-01 23:14:41,u512611641,컴퓨터,p37012610,476.2,V
2022-06-01 23:14:41,u530188395,식품,p58011990,41.19,V
2022-06-01 23:14:43,u528284048,자동차,p10050040,231.1,V
2022-06-01 23:14:45,u516600259,식품,p46004570,475.7,V
2022-06-01 23:14:49,u562115084,식품,p10048330,170.14,V
2022-06-01 23:14:52,u519171205,식품,p38900030,126.13,V
2022-06-01 23:14:56,u531837657,자동차,p29100051,17.7,V
2022-06-01 23:14:57,u513325117,패션,p72034750,14.13,V
2022-06-01 23:14:57,u559562721,식품,p10025400,465.91,V
2022-06-01 23:15:03,u514209157,패션,p33900034,669.23,V
2022-06-01 23:15:08,u563392347,식품,p41003460,394.12,V
2022-06-01 23:15:14,u525603964,패션,p38900024,83.4,V
2022-06-01 23:15:16,u554273269,패션,p52900051,23.98,V
2022-06-01 23:15:18,u565786756,패션,p14700378,201.81,V
2022-06-01 23:15:41,u553034818,자동차,p28000019,48.14,V
2022-06-01 23:15:48,u529417167,식품,p41003780,25.71,V
2022-06-01 23:15:50,u518025877,식품,p10048560,128.18,V
2022-06-01 23:15:52,u547358368,식품,p57012470,77.2,V
2022-06-01 23:15:57,u543651608,식품,p22700202,187.91,V
2022-06-01 23:15:59,u545531016,식품,p10050170,91.1,V
2022-06-01 23:16:01,u535137808,패션,p29501999,29.6,V
2022-06-01 23:16:04,u512489527,식품,p14701982,94.44,V
2022-06-01 23:16:15,u554273269,컴퓨터,p52900080,62.68,V
2022-06-01 23:16:18,u512416549,자동차,p13201289,261.01,V
2022-06-01 23:16:28,u516600259,식품,p46006580,411.77,V
2022-06-01 23:16:32,u566570081,식품,p28100012,360.37,V
2022-06-01 23:16:37,u566580816,식품,p17200829,591.78,V
2022-06-01 23:16:41,u526844078,자동차,p10052380,282.89,V
2022-06-01 23:16:47,u518025877,식품,p10048700,272.28,V
2022-06-01 23:16:47,u550693551,컴퓨터,p14801060,566.04,V
2022-06-01 23:16:47,u523272235,식품,p28102756,90.09,V
2022-06-01 23:17:00,u555014470,패션,p18019950,180.16,V
2022-06-01 23:17:06,u560781903,식품,p11800030,380.7,V
2022-06-01 23:17:08,u525303604,패션,p54700013,5.53,V
2022-06-01 23:17:10,u538109489,자동차,p10047390,192.87,V
2022-06-01 23:17:17,u557149257,식품,p18016900,369.45,V
2022-06-01 23:17:18,u513554712,컴퓨터,p25504239,29.13,V
2022-06-01 23:17:22,u514209157,패션,p33900034,669.23,V
2022-06-01 23:17:23,u539481440,식품,p60002760,38.61,V
2022-06-01 23:17:30,u531837657,컴퓨터,p53010450,9.24,V
2022-06-01 23:17:31,u523272235,식품,p28102765,144.15,V
2022-06-01 23:17:34,u513330414,자동차,p27014190,166.23,V
2022-06-01 23:17:39,u566570081,식품,p28101002,99.1,V
2022-06-01 23:17:41,u553034818,패션,p28000069,55.09,V
2022-06-01 23:17:41,u513643804,식품,p12600003,58.92,V
2022-06-01 23:17:47,u512363884,컴퓨터,p14802380,669.23,V
2022-06-01 23:17:49,u566578086,식품,p18020910,176.84,V
2022-06-01 23:17:52,u514672532,컴퓨터,p90018860,15.19,V
2022-06-01 23:17:56,u547139252,패션,p12901113,37.3,V
2022-06-01 23:17:57,u514672532,패션,p10201177,37.97,V
2022-06-01 23:17:57,u514814348,패션,p10033100,720.47,V
2022-06-01 23:18:04,u512809725,식품,p10051320,1342.4,V
2022-06-01 23:18:05,u558430116,식품,p14700136,428.58,V
2022-06-01 23:18:07,u513440455,패션,p28720365,132.56,V
2022-06-01 23:18:11,u566580816,식품,p17200829,591.78,V
2022-06-01 23:18:15,u514271095,식품,p10033160,928.37,V
2022-06-01 23:18:16,u512809725,식품,p10033160,928.37,V
2022-06-01 23:18:16,u517958881,컴퓨터,p17800698,124.04,V
2022-06-01 23:18:17,u512427417,패션,p10051410,1620.97,V
2022-06-01 23:18:21,u522608190,식품,p53011590,51.22,V
2022-06-01 23:18:26,u547139252,패션,p12901113,37.3,V
2022-06-01 23:18:26,u523272235,패션,p28100910,164.23,V
2022-06-01 23:18:33,u553545787,식품,p13073350,903.24,V
2022-06-01 23:18:40,u522108951,식품,p10045650,164.93,V
2022-06-01 23:18:50,u519283540,식품,p10051580,306.31,V
2022-06-01 23:18:51,u561609482,식품,p26401575,268.99,V
2022-06-01 23:18:56,u560781903,패션,p44700045,36.04,V
2022-06-01 23:19:07,u566578741,식품,p10042470,793.84,V
2022-06-01 23:19:08,u519409422,식품,p43002110,22.91,V
2022-06-01 23:19:16,u530188395,컴퓨터,p58016320,46.33,V
2022-06-01 23:19:19,u553034818,패션,p28719034,62.81,V
2022-06-01 23:19:19,u513389670,컴퓨터,p51800045,204.38,V
2022-06-01 23:19:24,u561609482,식품,p26401575,268.99,V
2022-06-01 23:19:29,u550693551,식품,p14803990,1544.42,V
2022-06-01 23:19:31,u522108951,식품,p10047850,265.82,V
2022-06-01 23:19:32,u552549361,식품,p18001446,11.54,V
2022-06-01 23:19:32,u529417167,식품,p11800030,380.7,V
2022-06-01 23:19:35,u512363884,식품,p14806900,257.38,V
2022-06-01 23:19:35,u512642008,식품,p27900004,59.2,V
2022-06-01 23:19:37,u514985422,식품,p65008770,90.26,V
2022-06-01 23:19:37,u527311750,패션,p48039770,106.66,V
2022-06-01 23:19:40,u558990094,컴퓨터,p10049580,330.57,V
2022-06-01 23:19:41,u551214778,식품,p14701150,123.27,V
2022-06-01 23:19:41,u521103595,자동차,p22700924,88.81,V
2022-06-01 23:19:44,u518860125,식품,p26012539,4.68,V
2022-06-01 23:19:45,u566582675,컴퓨터,p15100003,874.93,V
2022-06-01 23:19:52,u551214778,식품,p14701982,94.44,V
2022-06-01 23:19:53,u513554712,식품,p23000112,25.23,V
2022-06-01 23:19:57,u518692140,패션,p10051750,643.23,V
2022-06-01 23:20:06,u566580816,식품,p38900028,38.59,V
2022-06-01 23:20:12,u547820678,식품,p58003430,90.09,V
2022-06-01 23:20:21,u553545787,식품,p13074730,1101.43,V
2022-06-01 23:20:29,u512553097,패션,p10041110,121.73,V
2022-06-01 23:20:30,u529800186,패션,p13067760,1209.29,V
2022-06-01 23:20:35,u564510848,패션,p10042330,1296.8,V
2022-06-01 23:20:40,u539481440,식품,p58006690,32.18,V
2022-06-01 23:20:43,u512489527,패션,p13200319,217.51,V
2022-06-01 23:20:45,u518025877,식품,p10051150,941.53,V
2022-06-01 23:20:52,u522108951,자동차,p10048480,694.46,V
2022-06-01 23:20:54,u518025877,식품,p10051050,1348.32,V
2022-06-01 23:20:58,u521103595,식품,p12300514,54.53,V
2022-06-01 23:21:00,u553739414,식품,p10051610,211.29,V
2022-06-01 23:21:01,u561633787,패션,p21406516,406.7,V
2022-06-01 23:21:09,u518692140,패션,p10051750,643.23,V
2022-06-01 23:21:13,u566578086,컴퓨터,p18017710,166.54,V
2022-06-01 23:21:22,u566580845,식품,p45008590,324.57,V
2022-06-01 23:21:28,u526844078,식품,p10044360,190.46,V
2022-06-01 23:21:29,u562710094,식품,p18017660,146.82,V
2022-06-01 23:21:29,u553739414,식품,p10051610,211.29,V
2022-06-01 23:21:34,u553739414,식품,p10051610,211.29,C
2022-06-01 23:21:38,u515617461,자동차,p32003880,141.55,V
2022-06-01 23:21:42,u557149257,식품,p18018820,435.02,V
2022-06-01 23:21:46,u529417167,컴퓨터,p11800008,46.19,V
2022-06-01 23:21:53,u518025877,식품,p10042490,724.34,V
2022-06-01 23:21:54,u551214778,식품,p36600085,56.6,V
2022-06-01 23:22:09,u515872723,자동차,p31500157,51.46,V
2022-06-01 23:22:09,u547820678,패션,p58012960,304.38,V
