date,team,continent,H/A,oppenent,op_continent,scored_goal,conceded_goal,tournament,result
2002-03-02,Eswatini,Africa,Home,Botswana,Africa,2,6,Frendly,Lose
2002-03-02,Botswana,Africa,Away,Eswatini,Africa,6,2,Frendly,Win
2002-03-02,Honduras,North America,Home,USA,North America,0,4,Frendly,Lose
2002-03-02,USA,North America,Away,Honduras,North America,4,0,Frendly,Win
2002-03-07,Iceland,Europe,Home,Brazil,South America,1,6,Frendly,Lose
2002-03-07,Brazil,South America,Away,Iceland,Europe,6,1,Frendly,Win
2002-03-09,Tonga,Africa,Home,Samoa,Oceania,0,2,Others,Lose
2002-03-09,Samoa,Oceania,Away,Tonga,Africa,2,0,Others,Win
2002-03-10,Lesotho,Africa,Home,Eswatini,Africa,0,1,Frendly,Lose
2002-03-10,Eswatini,Africa,Away,Lesotho,Africa,1,0,Frendly,Win
2002-03-10,Ecuador,South America,Home,USA,North America,0,1,Frendly,Lose
2002-03-10,USA,North America,Away,Ecuador,South America,1,0,Frendly,Win
2002-03-12,Tonga,Africa,Home,American Samoa,Oceania,7,2,Others,Win
2002-03-12,American Samoa,Oceania,Away,Tonga,Africa,2,7,Others,Lose
2002-03-13,Albania,Europe,Home,Mexico,North America,0,4,Frendly,Lose
2002-03-13,Mexico,North America,Away,Albania,Europe,4,0,Frendly,Win
2002-03-13,Korea,Asia,Home,Tunisia,Africa,0,0,Frendly,Draw
2002-03-13,Tunisia,Africa,Away,Korea,Asia,0,0,Frendly,Draw
2002-03-14,Saudi Arabia,Asia,Home,Estonia,Europe,0,2,Frendly,Lose
2002-03-14,Estonia,Europe,Away,Saudi Arabia,Asia,2,0,Frendly,Win
2002-03-14,Tonga,Africa,Home,Papua New Guinea,Oceania,0,5,Others,Lose
2002-03-14,Papua New Guinea,Oceania,Away,Tonga,Africa,5,0,Others,Win
2002-03-14,American Samoa,Oceania,Home,Samoa,Oceania,0,5,Others,Lose
2002-03-14,Samoa,Oceania,Away,American Samoa,Oceania,5,0,Others,Win
2002-03-16,Namibia,Africa,Home,Botswana,Africa,1,3,Frendly,Lose
2002-03-16,Botswana,Africa,Away,Namibia,Africa,3,1,Frendly,Win
2002-03-16,Madagascar,Africa,Home,Mauritius,Africa,3,2,Others,Win
2002-03-16,Mauritius,Africa,Away,Madagascar,Africa,2,3,Others,Lose
2002-03-16,Papua New Guinea,Oceania,Home,Samoa,Oceania,4,1,Others,Win
2002-03-16,Samoa,Oceania,Away,Papua New Guinea,Oceania,1,4,Others,Lose
2002-03-17,Pakistan,Asia,Home,Sri Lanka,Asia,1,1,Frendly,Draw
2002-03-17,Sri Lanka,Asia,Away,Pakistan,Asia,1,1,Frendly,Draw
2002-03-18,Papua New Guinea,Oceania,Home,American Samoa,Oceania,7,0,Others,Win
2002-03-18,American Samoa,Oceania,Away,Papua New Guinea,Oceania,0,7,Others,Lose
2002-03-19,Pakistan,Asia,Home,Sri Lanka,Asia,0,0,Frendly,Draw
2002-03-19,Sri Lanka,Asia,Away,Pakistan,Asia,0,0,Frendly,Draw
2002-03-20,Korea,Asia,Home,Finland,Europe,2,0,Frendly,Win
2002-03-20,Finland,Europe,Away,Korea,Asia,0,2,Frendly,Lose
2002-03-20,South Africa,Africa,Home,Saudi Arabia,Asia,0,1,Frendly,Lose
2002-03-20,Saudi Arabia,Asia,Away,South Africa,Africa,1,0,Frendly,Win
2002-03-21,Ukraine,Europe,Home,Japan,Asia,0,1,Frendly,Lose
2002-03-21,Japan,Asia,Away,Ukraine,Europe,1,0,Frendly,Win
2002-03-23,Pakistan,Asia,Home,Sri Lanka,Asia,0,1,Frendly,Lose
2002-03-23,Sri Lanka,Asia,Away,Pakistan,Asia,1,0,Frendly,Win
2002-03-25,Pakistan,Asia,Home,Sri Lanka,Asia,1,2,Frendly,Lose
2002-03-25,Sri Lanka,Asia,Away,Pakistan,Asia,2,1,Frendly,Win
2002-03-26,Turkey,Europe,Home,Korea,Asia,0,0,Frendly,Draw
2002-03-26,Korea,Asia,Away,Turkey,Europe,0,0,Frendly,Draw
2002-03-26,Paraguay,South America,Home,Nigeria,Africa,1,1,Frendly,Draw
2002-03-26,Nigeria,Africa,Away,Paraguay,South America,1,1,Frendly,Draw
2002-03-27,Azerbaijan,Europe,Home,Albania,Europe,0,1,Frendly,Lose
2002-03-27,Albania,Europe,Away,Azerbaijan,Europe,1,0,Frendly,Win
2002-03-27,Cameroon,Africa,Home,Argentina,South America,2,2,Frendly,Draw
2002-03-27,Argentina,South America,Away,Cameroon,Africa,2,2,Frendly,Draw
2002-03-27,Slovakia,Europe,Home,Austria,Europe,0,2,Frendly,Lose
2002-03-27,Austria,Europe,Away,Slovakia,Europe,2,0,Frendly,Win
2002-03-27,Guyana,South America,Home,Belize,North America,1,3,Frendly,Lose
2002-03-27,Belize,North America,Away,Guyana,South America,3,1,Frendly,Win
2002-03-27,North Macedonia,Europe,Home,Bosnia and Herzegovina,Europe,4,4,Frendly,Draw
2002-03-27,Bosnia and Herzegovina,Europe,Away,North Macedonia,Europe,4,4,Frendly,Draw
2002-03-27,Ecuador,South America,Home,Bulgaria,Europe,3,0,Frendly,Win
2002-03-27,Bulgaria,Europe,Away,Ecuador,South America,0,3,Frendly,Lose
2002-03-27,Slovenia,Europe,Home,Croatia,Europe,0,0,Frendly,Draw
2002-03-27,Croatia,Europe,Away,Slovenia,Europe,0,0,Frendly,Draw
2002-03-27,Italy,Europe,Home,England,Europe,2,1,Frendly,Win
2002-03-27,England,Europe,Away,Italy,Europe,1,2,Frendly,Lose
2002-03-27,Russia,Europe,Home,Estonia,Europe,1,2,Frendly,Lose
2002-03-27,Estonia,Europe,Away,Russia,Europe,2,1,Frendly,Win
2002-03-27,Scotland,Europe,Home,France,Europe,0,5,Frendly,Lose
2002-03-27,France,Europe,Away,Scotland,Europe,5,0,Frendly,Win
2002-03-27,South Africa,Africa,Home,Georgia,Europe,1,4,Frendly,Lose
2002-03-27,Georgia,Europe,Away,South Africa,Africa,4,1,Frendly,Win
2002-03-27,USA,North America,Home,Germany,Europe,2,4,Frendly,Lose
2002-03-27,Germany,Europe,Away,USA,North America,4,2,Frendly,Win
2002-03-27,Denmark,Europe,Home,Republic of Ireland,Europe,0,3,Frendly,Lose
2002-03-27,Republic of Ireland,Europe,Away,Denmark,Europe,3,0,Frendly,Win
2002-03-27,Northern Ireland,Europe,Home,Liechtenstein,Europe,0,0,Frendly,Draw
2002-03-27,Liechtenstein,Europe,Away,Northern Ireland,Europe,0,0,Frendly,Draw
2002-03-27,Latvia,Europe,Home,Luxembourg,Europe,3,0,Frendly,Win
2002-03-27,Luxembourg,Europe,Away,Latvia,Europe,0,3,Frendly,Lose
2002-03-27,Andorra,Europe,Home,Malta,Europe,1,1,Frendly,Draw
2002-03-27,Malta,Europe,Away,Andorra,Europe,1,1,Frendly,Draw
2002-03-27,Hungary,Europe,Home,Moldova,Europe,2,0,Frendly,Win
2002-03-27,Moldova,Europe,Away,Hungary,Europe,0,2,Frendly,Lose
2002-03-27,Spain,Europe,Home,Netherlands,Europe,0,1,Frendly,Lose
2002-03-27,Netherlands,Europe,Away,Spain,Europe,1,0,Frendly,Win
2002-03-27,Japan,Asia,Home,Poland,Europe,2,0,Frendly,Win
2002-03-27,Poland,Europe,Away,Japan,Asia,0,2,Frendly,Lose
2002-03-27,Finland,Europe,Home,Portugal,Europe,4,1,Frendly,Win
2002-03-27,Portugal,Europe,Away,Finland,Europe,1,4,Frendly,Lose
2002-03-27,Ukraine,Europe,Home,Romania,Europe,1,4,Frendly,Lose
2002-03-27,Romania,Europe,Away,Ukraine,Europe,4,1,Frendly,Win
2002-03-27,Uruguay,South America,Home,Saudi Arabia,Asia,2,3,Frendly,Lose
2002-03-27,Saudi Arabia,Asia,Away,Uruguay,South America,3,2,Frendly,Win
2002-03-27,Bolivia,South America,Home,Senegal,Africa,1,2,Frendly,Lose
2002-03-27,Senegal,Africa,Away,Bolivia,South America,2,1,Frendly,Win
2002-03-27,Switzerland,Europe,Home,Sweden,Europe,1,1,Frendly,Draw
2002-03-27,Sweden,Europe,Away,Switzerland,Europe,1,1,Frendly,Draw
2002-03-27,Norway,Europe,Home,Tunisia,Africa,0,0,Frendly,Draw
2002-03-27,Tunisia,Africa,Away,Norway,Europe,0,0,Frendly,Draw
2002-03-27,Czech Republic,Europe,Home,Wales,Europe,0,0,Frendly,Draw
2002-03-27,Wales,Europe,Away,Czech Republic,Europe,0,0,Frendly,Draw
2002-03-30,South Africa,Africa,Home,Botswana,Africa,0,0,Others,Draw
2002-03-30,Botswana,Africa,Away,South Africa,Africa,0,0,Others,Draw
2002-03-30,Mozambique,Africa,Home,Eswatini,Africa,2,1,Frendly,Win
2002-03-30,Eswatini,Africa,Away,Mozambique,Africa,1,2,Frendly,Lose
2002-03-31,Mozambique,Africa,Home,Eswatini,Africa,1,1,Frendly,Draw
2002-03-31,Eswatini,Africa,Away,Mozambique,Africa,1,1,Frendly,Draw
2002-04-04,Maldives,Africa,Home,Sri Lanka,Asia,0,1,Frendly,Lose
2002-04-04,Sri Lanka,Asia,Away,Maldives,Africa,1,0,Frendly,Win
2002-04-06,Maldives,Africa,Home,Sri Lanka,Asia,1,1,Frendly,Draw
2002-04-06,Sri Lanka,Asia,Away,Maldives,Africa,1,1,Frendly,Draw
2002-04-07,Mozambique,Africa,Home,Lesotho,Africa,2,0,Others,Win
2002-04-07,Lesotho,Africa,Away,Mozambique,Africa,0,2,Others,Lose
2002-04-09,Maldives,Africa,Home,Singapore,Asia,0,2,Frendly,Lose
2002-04-09,Singapore,Asia,Away,Maldives,Africa,2,0,Frendly,Win
2002-04-10,Ethiopia,Africa,Home,Yemen,Asia,1,1,Frendly,Draw
2002-04-10,Yemen,Asia,Away,Ethiopia,Africa,1,1,Frendly,Draw
2002-04-17,Albania,Europe,Home,Andorra,Europe,0,2,Frendly,Lose
2002-04-17,Andorra,Europe,Away,Albania,Europe,2,0,Frendly,Win
2002-04-17,Cameroon,Africa,Home,Austria,Europe,0,0,Frendly,Draw
2002-04-17,Austria,Europe,Away,Cameroon,Africa,0,0,Frendly,Draw
2002-04-17,Slovakia,Europe,Home,Belgium,Europe,1,1,Frendly,Draw
2002-04-17,Belgium,Europe,Away,Slovakia,Europe,1,1,Frendly,Draw
2002-04-17,Nicaragua,North America,Home,Belize,North America,1,7,Frendly,Lose
2002-04-17,Belize,North America,Away,Nicaragua,North America,7,1,Frendly,Win
2002-04-17,Bosnia and Herzegovina,Europe,Home,Croatia,Europe,0,2,Frendly,Lose
2002-04-17,Croatia,Europe,Away,Bosnia and Herzegovina,Europe,2,0,Frendly,Win
2002-04-17,Israel,Europe,Home,Denmark,Europe,1,3,Frendly,Lose
2002-04-17,Denmark,Europe,Away,Israel,Europe,3,1,Frendly,Win
2002-04-17,South Africa,Africa,Home,Ecuador,South America,0,0,Frendly,Draw
2002-04-17,Ecuador,South America,Away,South Africa,Africa,0,0,Frendly,Draw
2002-04-17,Paraguay,South America,Home,England,Europe,0,4,Frendly,Lose
2002-04-17,England,Europe,Away,Paraguay,South America,4,0,Frendly,Win
2002-04-17,Russia,Europe,Home,France,Europe,0,0,Frendly,Draw
2002-04-17,France,Europe,Away,Russia,Europe,0,0,Frendly,Draw
2002-04-17,Argentina,South America,Home,Germany,Europe,1,0,Frendly,Win
2002-04-17,Germany,Europe,Away,Argentina,South America,0,1,Frendly,Lose
2002-04-17,Czech Republic,Europe,Home,Greece,Europe,0,0,Frendly,Draw
2002-04-17,Greece,Europe,Away,Czech Republic,Europe,0,0,Frendly,Draw
2002-04-17,Belarus,Europe,Home,Hungary,Europe,5,2,Frendly,Win
2002-04-17,Hungary,Europe,Away,Belarus,Europe,2,5,Frendly,Lose
2002-04-17,USA,North America,Home,Republic of Ireland,Europe,1,2,Frendly,Lose
2002-04-17,Republic of Ireland,Europe,Away,USA,North America,2,1,Frendly,Win
2002-04-17,Uruguay,South America,Home,Italy,Europe,1,1,Frendly,Draw
2002-04-17,Italy,Europe,Away,Uruguay,South America,1,1,Frendly,Draw
2002-04-17,Costa Rica,North America,Home,Japan,Asia,1,1,Frendly,Draw
2002-04-17,Japan,Asia,Away,Costa Rica,North America,1,1,Frendly,Draw
2002-04-17,Kazakhstan,Europe,Home,Latvia,Europe,1,2,Frendly,Lose
2002-04-17,Latvia,Europe,Away,Kazakhstan,Europe,2,1,Frendly,Win
2002-04-17,Liechtenstein,Europe,Home,Luxembourg,Europe,3,3,Frendly,Draw
2002-04-17,Luxembourg,Europe,Away,Liechtenstein,Europe,3,3,Frendly,Draw
2002-04-17,Finland,Europe,Home,North Macedonia,Europe,0,1,Frendly,Lose
2002-04-17,North Macedonia,Europe,Away,Finland,Europe,1,0,Frendly,Win
2002-04-17,Azerbaijan,Europe,Home,Malta,Europe,0,1,Frendly,Lose
2002-04-17,Malta,Europe,Away,Azerbaijan,Europe,1,0,Frendly,Win
2002-04-17,Bulgaria,Europe,Home,Mexico,North America,0,1,Frendly,Lose
2002-04-17,Mexico,North America,Away,Bulgaria,Europe,1,0,Frendly,Win
2002-04-17,Spain,Europe,Home,Northern Ireland,Europe,5,0,Frendly,Win
2002-04-17,Northern Ireland,Europe,Away,Spain,Europe,0,5,Frendly,Lose
2002-04-17,Sweden,Europe,Home,Norway,Europe,0,0,Frendly,Draw
2002-04-17,Norway,Europe,Away,Sweden,Europe,0,0,Frendly,Draw
2002-04-17,Romania,Europe,Home,Poland,Europe,2,1,Frendly,Win
2002-04-17,Poland,Europe,Away,Romania,Europe,1,2,Frendly,Lose
2002-04-17,Brazil,South America,Home,Portugal,Europe,1,1,Frendly,Draw
2002-04-17,Portugal,Europe,Away,Brazil,South America,1,1,Frendly,Draw
2002-04-17,Nigeria,Africa,Home,Scotland,Europe,2,1,Frendly,Win
2002-04-17,Scotland,Europe,Away,Nigeria,Africa,1,2,Frendly,Lose
2002-04-17,Tunisia,Africa,Home,Slovenia,Europe,0,1,Frendly,Lose
2002-04-17,Slovenia,Europe,Away,Tunisia,Africa,1,0,Frendly,Win
2002-04-17,Chile,South America,Home,Turkey,Europe,0,2,Frendly,Lose
2002-04-17,Turkey,Europe,Away,Chile,South America,2,0,Frendly,Win
2002-04-17,Georgia,Europe,Home,Ukraine,Europe,1,2,Frendly,Lose
2002-04-17,Ukraine,Europe,Away,Georgia,Europe,2,1,Frendly,Win
2002-04-21,Costa Rica,North America,Home,Korea,Asia,0,2,Frendly,Lose
2002-04-21,Korea,Asia,Away,Costa Rica,North America,2,0,Frendly,Win
2002-04-21,Namibia,Africa,Home,Eswatini,Africa,1,2,Others,Lose
2002-04-21,Eswatini,Africa,Away,Namibia,Africa,2,1,Others,Win
2002-04-27,China PR,Asia,Home,Korea,Asia,0,0,Frendly,Draw
2002-04-27,Korea,Asia,Away,China PR,Asia,0,0,Frendly,Draw
2002-04-29,Slovakia,Europe,Home,Japan,Asia,0,1,Others,Lose
2002-04-29,Japan,Asia,Away,Slovakia,Europe,1,0,Others,Win
2002-05-02,Honduras,North America,Home,Japan,Asia,3,3,Others,Draw
2002-05-02,Japan,Asia,Away,Honduras,North America,3,3,Others,Draw
2002-05-04,Tanzania,Africa,Home,Malawi,Africa,0,1,Frendly,Lose
2002-05-04,Malawi,Africa,Away,Tanzania,Africa,1,0,Frendly,Win
2002-05-04,Kenya,Africa,Home,Nigeria,Africa,0,3,Frendly,Lose
2002-05-04,Nigeria,Africa,Away,Kenya,Africa,3,0,Frendly,Win
2002-05-05,Eswatini,Africa,Home,Zimbabwe,Africa,2,0,Others,Win
2002-05-05,Zimbabwe,Africa,Away,Eswatini,Africa,0,2,Others,Lose
2002-05-07,Colombia,South America,Home,Venezuela,South America,0,0,Frendly,Draw
2002-05-07,Venezuela,South America,Away,Colombia,South America,0,0,Frendly,Draw
2002-05-08,Croatia,Europe,Home,Hungary,Europe,2,0,Frendly,Win
2002-05-08,Hungary,Europe,Away,Croatia,Europe,0,2,Frendly,Lose
2002-05-09,Colombia,South America,Home,Costa Rica,North America,2,1,Frendly,Win
2002-05-09,Costa Rica,North America,Away,Colombia,South America,1,2,Frendly,Lose
2002-05-09,Kuwait,Asia,Home,Germany,Europe,0,7,Frendly,Lose
2002-05-09,Germany,Europe,Away,Kuwait,Asia,7,0,Frendly,Win
2002-05-11,Tanzania,Africa,Home,Kenya,Africa,0,1,Frendly,Lose
2002-05-11,Kenya,Africa,Away,Tanzania,Africa,1,0,Frendly,Win
2002-05-12,Colombia,South America,Home,Mexico,North America,1,2,Frendly,Lose
2002-05-12,Mexico,North America,Away,Colombia,South America,2,1,Frendly,Win
2002-05-12,Madagascar,Africa,Home,South Africa,Africa,0,1,Frendly,Lose
2002-05-12,South Africa,Africa,Away,Madagascar,Africa,1,0,Frendly,Win
2002-05-12,Uruguay,South America,Home,USA,North America,1,2,Frendly,Lose
2002-05-12,USA,North America,Away,Uruguay,South America,2,1,Frendly,Win
2002-05-14,Algeria,Africa,Home,Belgium,Europe,0,0,Frendly,Draw
2002-05-14,Belgium,Europe,Away,Algeria,Africa,0,0,Frendly,Draw
2002-05-14,Japan,Asia,Home,Norway,Europe,0,3,Frendly,Lose
2002-05-14,Norway,Europe,Away,Japan,Asia,3,0,Frendly,Win
2002-05-14,Senegal,Africa,Home,Saudi Arabia,Asia,2,3,Frendly,Lose
2002-05-14,Saudi Arabia,Asia,Away,Senegal,Africa,3,2,Frendly,Win
2002-05-14,Uzbekistan,Asia,Home,Slovakia,Europe,1,4,Frendly,Lose
2002-05-14,Slovakia,Europe,Away,Uzbekistan,Asia,4,1,Frendly,Win
2002-05-14,Germany,Europe,Home,Wales,Europe,0,1,Frendly,Lose
2002-05-14,Wales,Europe,Away,Germany,Europe,1,0,Frendly,Win
2002-05-15,Cyprus,Europe,Home,Greece,Europe,1,3,Frendly,Lose
2002-05-15,Greece,Europe,Away,Cyprus,Europe,3,1,Frendly,Win
2002-05-15,Canada,North America,Home,Switzerland,Europe,3,1,Frendly,Win
2002-05-15,Switzerland,Europe,Away,Canada,North America,1,3,Frendly,Lose
2002-05-16,Uruguay,South America,Home,China PR,Asia,2,0,Frendly,Win
2002-05-16,China PR,Asia,Away,Uruguay,South America,0,2,Frendly,Lose
2002-05-16,Nigeria,Africa,Home,Republic of Ireland,Europe,2,1,Frendly,Win
2002-05-16,Republic of Ireland,Europe,Away,Nigeria,Africa,1,2,Frendly,Lose
2002-05-16,Scotland,Europe,Home,Korea,Asia,1,4,Frendly,Lose
2002-05-16,Korea,Asia,Away,Scotland,Europe,4,1,Frendly,Win
2002-05-16,Bolivia,South America,Home,Mexico,North America,0,1,Frendly,Lose
2002-05-16,Mexico,North America,Away,Bolivia,South America,1,0,Frendly,Win
2002-05-16,Jamaica,North America,Home,USA,North America,0,5,Frendly,Lose
2002-05-16,USA,North America,Away,Jamaica,North America,5,0,Frendly,Win
2002-05-17,Malaysia,Asia,Home,Myanmar,Asia,1,1,Frendly,Draw
2002-05-17,Myanmar,Asia,Away,Malaysia,Asia,1,1,Frendly,Draw
2002-05-17,Cameroon,Africa,Home,Denmark,Europe,1,2,Frendly,Lose
2002-05-17,Denmark,Europe,Away,Cameroon,Africa,2,1,Frendly,Win
2002-05-17,Belarus,Europe,Home,Russia,Europe,1,1,Frendly,Draw
2002-05-17,Russia,Europe,Away,Belarus,Europe,1,1,Frendly,Draw
2002-05-17,Ghana,Africa,Home,Slovenia,Europe,0,2,Frendly,Lose
2002-05-17,Slovenia,Europe,Away,Ghana,Africa,2,0,Frendly,Win
2002-05-17,Paraguay,South America,Home,Sweden,Europe,2,1,Frendly,Win
2002-05-17,Sweden,Europe,Away,Paraguay,South America,1,2,Frendly,Lose
2002-05-18,Italy,Europe,Home,Czech Republic,Europe,0,1,Frendly,Lose
2002-05-18,Czech Republic,Europe,Away,Italy,Europe,1,0,Frendly,Win
2002-05-18,Belgium,Europe,Home,France,Europe,2,1,Frendly,Win
2002-05-18,France,Europe,Away,Belgium,Europe,1,2,Frendly,Lose
2002-05-18,Austria,Europe,Home,Germany,Europe,2,6,Frendly,Lose
2002-05-18,Germany,Europe,Away,Austria,Europe,6,2,Frendly,Win
2002-05-18,Nigeria,Africa,Home,Jamaica,North America,1,0,Frendly,Win
2002-05-18,Jamaica,North America,Away,Nigeria,Africa,0,1,Frendly,Lose
2002-05-18,Angola,Africa,Home,Malawi,Africa,1,2,Others,Lose
2002-05-18,Malawi,Africa,Away,Angola,Africa,2,1,Others,Win
2002-05-18,Estonia,Europe,Home,Poland,Europe,0,1,Frendly,Lose
2002-05-18,Poland,Europe,Away,Estonia,Europe,1,0,Frendly,Win
2002-05-18,Kenya,Africa,Home,Tanzania,Africa,5,0,Frendly,Win
2002-05-18,Tanzania,Africa,Away,Kenya,Africa,0,5,Frendly,Lose
2002-05-19,Ukraine,Europe,Home,Belarus,Europe,0,2,Frendly,Lose
2002-05-19,Belarus,Europe,Away,Ukraine,Europe,2,0,Frendly,Win
2002-05-19,Malaysia,Asia,Home,Myanmar,Asia,0,0,Frendly,Draw
2002-05-19,Myanmar,Asia,Away,Malaysia,Asia,0,0,Frendly,Draw
2002-05-19,Netherlands,Europe,Home,USA,North America,2,0,Frendly,Win
2002-05-19,USA,North America,Away,Netherlands,Europe,0,2,Frendly,Lose
2002-05-20,South Africa,Africa,Home,Scotland,Europe,2,0,Frendly,Win
2002-05-20,Scotland,Europe,Away,South Africa,Africa,0,2,Frendly,Lose
2002-05-21,England,Europe,Home,Korea,Asia,1,1,Frendly,Draw
2002-05-21,Korea,Asia,Away,England,Europe,1,1,Frendly,Draw
2002-05-21,Estonia,Europe,Home,San Marino,Europe,1,0,Frendly,Win
2002-05-21,San Marino,Europe,Away,Estonia,Europe,0,1,Frendly,Lose
2002-05-21,Uruguay,South America,Home,Singapore,Asia,2,1,Frendly,Win
2002-05-21,Singapore,Asia,Away,Uruguay,South America,1,2,Frendly,Lose
2002-05-22,Latvia,Europe,Home,Finland,Europe,1,2,Frendly,Lose
2002-05-22,Finland,Europe,Away,Latvia,Europe,2,1,Frendly,Win
2002-05-22,Iceland,Europe,Home,Norway,Europe,1,1,Frendly,Draw
2002-05-22,Norway,Europe,Away,Iceland,Europe,1,1,Frendly,Draw
2002-05-23,Senegal,Africa,Home,Ecuador,South America,1,0,Frendly,Win
2002-05-23,Ecuador,South America,Away,Senegal,Africa,0,1,Frendly,Lose
2002-05-23,Turkey,Europe,Home,South Africa,Africa,0,2,Frendly,Lose
2002-05-23,South Africa,Africa,Away,Turkey,Europe,2,0,Frendly,Win
2002-05-25,Portugal,Europe,Home,China PR,Asia,2,0,Frendly,Win
2002-05-25,China PR,Asia,Away,Portugal,Europe,0,2,Frendly,Lose
2002-05-25,Sweden,Europe,Home,Japan,Asia,1,1,Frendly,Draw
2002-05-25,Japan,Asia,Away,Sweden,Europe,1,1,Frendly,Draw
2002-05-25,Brazil,South America,Home,Malaysia,Asia,4,0,Frendly,Win
2002-05-25,Malaysia,Asia,Away,Brazil,South America,0,4,Frendly,Lose
2002-05-26,Costa Rica,North America,Home,Belgium,Europe,0,1,Frendly,Lose
2002-05-26,Belgium,Europe,Away,Costa Rica,North America,1,0,Frendly,Win
2002-05-26,England,Europe,Home,Cameroon,Africa,2,2,Frendly,Draw
2002-05-26,Cameroon,Africa,Away,England,Europe,2,2,Frendly,Draw
2002-05-26,Tunisia,Africa,Home,Denmark,Europe,1,2,Frendly,Lose
2002-05-26,Denmark,Europe,Away,Tunisia,Africa,2,1,Frendly,Win
2002-05-26,France,Europe,Home,Korea,Asia,3,2,Frendly,Win
2002-05-26,Korea,Asia,Away,France,Europe,2,3,Frendly,Lose
2002-05-30,IR Iran,Asia,Home,Kuwait,Asia,3,1,Frendly,Win
2002-05-30,Kuwait,Asia,Away,IR Iran,Asia,1,3,Frendly,Lose
2002-05-31,Senegal,Africa,Home,France,Europe,1,0,WC,Win
2002-05-31,France,Europe,Away,Senegal,Africa,0,1,WC,Lose
2002-06-01,Saudi Arabia,Asia,Home,Germany,Europe,0,8,WC,Lose
2002-06-01,Germany,Europe,Away,Saudi Arabia,Asia,8,0,WC,Win
2002-06-01,Cameroon,Africa,Home,Republic of Ireland,Europe,1,1,WC,Draw
2002-06-01,Republic of Ireland,Europe,Away,Cameroon,Africa,1,1,WC,Draw
2002-06-01,Denmark,Europe,Home,Uruguay,South America,2,1,WC,Win
2002-06-01,Uruguay,South America,Away,Denmark,Europe,1,2,WC,Lose
2002-06-02,Nigeria,Africa,Home,Argentina,South America,0,1,WC,Lose
2002-06-02,Argentina,South America,Away,Nigeria,Africa,1,0,WC,Win
2002-06-02,Sweden,Europe,Home,England,Europe,1,1,WC,Draw
2002-06-02,England,Europe,Away,Sweden,Europe,1,1,WC,Draw
2002-06-02,South Africa,Africa,Home,Paraguay,South America,2,2,WC,Draw
2002-06-02,Paraguay,South America,Away,South Africa,Africa,2,2,WC,Draw
2002-06-02,Slovenia,Europe,Home,Spain,Europe,1,3,WC,Lose
2002-06-02,Spain,Europe,Away,Slovenia,Europe,3,1,WC,Win
2002-06-03,Turkey,Europe,Home,Brazil,South America,1,2,WC,Lose
2002-06-03,Brazil,South America,Away,Turkey,Europe,2,1,WC,Win
2002-06-03,Mexico,North America,Home,Croatia,Europe,1,0,WC,Win
2002-06-03,Croatia,Europe,Away,Mexico,North America,0,1,WC,Lose
2002-06-03,Ecuador,South America,Home,Italy,Europe,0,2,WC,Lose
2002-06-03,Italy,Europe,Away,Ecuador,South America,2,0,WC,Win
2002-06-04,Costa Rica,North America,Home,China PR,Asia,2,0,WC,Win
2002-06-04,China PR,Asia,Away,Costa Rica,North America,0,2,WC,Lose
2002-06-04,Belgium,Europe,Home,Japan,Asia,2,2,WC,Draw
2002-06-04,Japan,Asia,Away,Belgium,Europe,2,2,WC,Draw
2002-06-04,Poland,Europe,Home,Korea,Asia,0,2,WC,Lose
2002-06-04,Korea,Asia,Away,Poland,Europe,2,0,WC,Win
2002-06-05,Republic of Ireland,Europe,Home,Germany,Europe,1,1,WC,Draw
2002-06-05,Germany,Europe,Away,Republic of Ireland,Europe,1,1,WC,Draw
2002-06-05,Tunisia,Africa,Home,Russia,Europe,0,2,WC,Lose
2002-06-05,Russia,Europe,Away,Tunisia,Africa,2,0,WC,Win
2002-06-05,Portugal,Europe,Home,USA,North America,2,3,WC,Lose
2002-06-05,USA,North America,Away,Portugal,Europe,3,2,WC,Win
2002-06-06,Saudi Arabia,Asia,Home,Cameroon,Africa,0,1,WC,Lose
2002-06-06,Cameroon,Africa,Away,Saudi Arabia,Asia,1,0,WC,Win
2002-06-06,Senegal,Africa,Home,Denmark,Europe,1,1,WC,Draw
2002-06-06,Denmark,Europe,Away,Senegal,Africa,1,1,WC,Draw
2002-06-06,Uruguay,South America,Home,France,Europe,0,0,WC,Draw
2002-06-06,France,Europe,Away,Uruguay,South America,0,0,WC,Draw
2002-06-07,Armenia,Europe,Home,Andorra,Europe,2,0,Frendly,Win
2002-06-07,Andorra,Europe,Away,Armenia,Europe,0,2,Frendly,Lose
2002-06-07,England,Europe,Home,Argentina,South America,1,0,WC,Win
2002-06-07,Argentina,South America,Away,England,Europe,0,1,WC,Lose
2002-06-07,Paraguay,South America,Home,Spain,Europe,1,3,WC,Lose
2002-06-07,Spain,Europe,Away,Paraguay,South America,3,1,WC,Win
